GO_x,GO_y
1341.02,2834.42
1339.2,2811.84
1337.39,2824.32
1335.57,2789.26
1333.76,2826.47
1331.94,2799.58
1330.12,2757.16
1328.3,2802.37
1326.48,2759.68
1324.67,2769.58
1322.85,2763.26
1321.03,2766.63
1319.21,2735.89
1317.39,2736.37
1315.57,2712.63
1313.74,2707.74
1311.92,2658.95
1310.1,2667.42
1308.28,2652.53
1306.45,2609.58
1304.63,2610.68
1302.81,2589.21
1300.98,2553
1299.16,2539.26
1297.33,2530.74
1295.51,2535.05
1293.68,2503.21
1291.85,2489.84
1290.02,2493.37
1288.2,2457.26
1286.37,2428.68
1284.54,2407.11
1282.71,2424.21
1280.88,2383.05
1279.05,2378.79
1277.22,2348.63
1275.39,2322.79
1273.56,2297.95
1271.73,2301.74
1269.89,2275.05
1268.06,2253.89
1266.23,2269.89
1264.4,2208.11
1262.56,2211.89
1260.73,2204.74
1258.89,2214.05
1257.06,2180.37
1255.22,2169
1253.38,2178.53
1251.55,2144.74
1249.71,2129.26
1247.87,2130.84
1246.03,2120.32
1244.2,2077.89
1242.36,2067.05
1240.52,2052.9
1238.68,2047.47
1236.84,2038.95
1235,1994.42
1233.16,2013.79
1231.31,1977.63
1229.47,1962.84
1227.63,1940.58
1225.79,1925.74
1223.94,1903.63
1222.1,1914.21
1220.25,1888.11
1218.41,1872.79
1216.56,1851.63
1214.72,1838.16
1212.87,1811.53
1211.02,1823.42
1209.18,1787.42
1207.33,1803.11
1205.48,1789.16
1203.63,1797.63
1201.78,1777.11
1199.93,1767.58
1198.08,1750.84
1196.23,1751.11
1194.38,1716.42
1192.53,1728.21
1190.68,1723.53
1188.83,1715.95
1186.98,1681.53
1185.12,1707.95
1183.27,1685.53
1181.41,1671.16
1179.56,1682.26
1177.71,1651.84
1175.85,1662.21
1173.99,1631.32
1172.14,1647.37
1170.28,1613.84
1168.42,1632.68
1166.57,1596.89
1164.71,1605.05
1162.85,1604
1160.99,1599.63
1159.13,1588.05
1157.27,1592.32
1155.41,1592.26
1153.55,1580.95
1151.69,1568.11
1149.83,1559.42
1147.97,1538.11
1146.1,1547.74
1144.24,1510.79
1142.38,1496.21
1140.51,1513.32
1138.65,1494.16
1136.78,1498.79
1134.92,1498.26
1133.05,1468.63
1131.18,1476.11
1129.32,1453.05
1127.45,1467.47
1125.58,1440.32
1123.71,1446.21
1121.85,1424.63
1119.98,1412.74
1118.11,1416.74
1116.24,1398.89
1114.37,1385.37
1112.5,1384.68
1110.62,1376.68
1108.75,1370.58
1106.88,1377.74
1105.01,1346.11
1103.13,1346.89
1101.26,1354.74
1099.39,1344
1097.51,1321.58
1095.64,1350.16
1093.76,1312.89
1091.89,1341.47
1090.01,1309.68
1088.13,1303.95
1086.25,1298.37
1084.38,1304.53
1082.5,1283.16
1080.62,1302.26
1078.74,1287.21
1076.86,1275.21
1074.98,1278.84
1073.1,1266.74
1071.22,1292.21
1069.34,1280.32
1067.45,1265.16
1065.57,1260.89
1063.69,1255.47
1061.81,1254.05
1059.92,1242.32
1058.04,1239.84
1056.15,1236.47
1054.27,1245.53
1052.38,1226.58
1050.5,1223.74
1048.61,1225.95
1046.72,1237.53
1044.83,1216.84
1042.95,1212.26
1041.06,1197.58
1039.17,1198.05
1037.28,1197.21
1035.39,1180.42
1033.5,1174.68
1031.61,1160.16
1029.72,1169.58
1027.82,1173.74
1025.93,1151.47
1024.04,1159.79
1022.15,1173.37
1020.25,1164.11
1018.36,1151.11
1016.46,1130.84
1014.57,1162.37
1012.67,1147.84
1010.78,1126.05
1008.88,1146.16
1006.99,1145.37
1005.09,1135.05
1003.19,1136.74
1001.29,1127.05
999.393,1119.32
997.494,1111.05
995.595,1110.42
993.694,1134.63
991.793,1116.84
989.893,1125
987.991,1148.26
986.089,1145.37
984.186,1116.95
982.284,1135.89
980.38,1157
978.477,1137.37
976.572,1154.16
974.667,1138.05
972.762,1154.11
970.856,1143.58
968.95,1126.16
967.043,1150.79
965.136,1157.58
963.229,1133.53
961.32,1114.68
959.412,1131.95
957.503,1124.84
955.594,1121.05
953.683,1120.47
951.773,1137.84
949.862,1120.11
947.951,1127.63
946.039,1127.74
944.127,1132.89
942.214,1132
940.301,1134.11
938.387,1125.21
936.472,1120.26
934.558,1128.58
932.643,1113.95
930.727,1096.58
928.811,1102.32
926.895,1060.16
924.978,1052.95
923.06,1048.58
921.142,1037.95
919.224,1039.53
917.305,1026.53
915.386,1017.05
913.466,1009.47
911.545,1037.63
909.625,1009.16
907.703,1007.95
905.782,1015.05
903.859,1004.26
901.937,1021.68
900.014,996.842
898.09,1011.79
896.166,1011.63
894.241,1005.74
892.316,1008.37
890.391,987.368
888.465,995.842
886.539,1020.47
884.612,983.684
882.685,977.684
880.756,991.842
878.828,1000.47
876.899,987.211
874.97,966.368
873.04,957.053
871.11,967.053
869.179,967.421
867.248,959.684
865.316,970.263
863.384,948.895
861.452,963
859.519,960.316
857.585,965.421
855.651,940.158
853.717,948
851.782,950.632
849.846,926.211
847.91,920.211
845.974,930
844.037,948.368
842.099,940.895
840.162,936.368
838.224,937.684
836.284,930.526
834.345,927.737
832.406,906.526
830.466,920.368
828.525,903.579
826.584,910.105
824.642,895.895
822.7,896
820.757,875.684
818.815,901.79
816.871,905.368
814.927,923.474
812.982,906.105
811.037,899.053
809.092,888.579
807.146,894.842
805.2,890.474
803.253,898.158
801.306,872.842
799.358,890.947
797.41,888.79
795.46,870.842
793.511,879.474
791.562,876.947
789.611,869.842
787.66,862.316
785.709,883.526
783.758,877
781.806,875.526
779.853,882.316
777.9,887.263
775.946,866.316
773.992,853.368
772.038,875.895
770.083,849
768.127,858.105
766.171,859.789
764.215,858.632
762.258,868.211
760.3,863.158
758.342,853.368
756.385,856.368
754.425,881.737
752.466,845.368
750.506,864.842
748.546,859.947
746.586,844.316
744.624,867.895
742.662,867.368
740.7,851.526
738.737,853.421
736.774,861.684
734.81,854.632
732.846,847.263
730.881,837.368
728.916,858.579
726.951,851.053
724.984,843.789
723.018,839.316
721.051,827.895
719.084,865.211
717.116,841.368
715.147,828.316
713.178,857.895
711.209,849.895
709.239,845.895
707.268,828
705.297,842.895
703.327,830.842
701.354,830.947
699.382,837.158
697.409,830.316
695.436,847.421
693.462,825.789
691.488,838.632
689.513,828.632
687.538,815.21
685.562,827.737
683.586,831.316
681.609,836.105
679.632,809.789
677.654,819.105
675.676,829.526
673.698,821.211
671.718,815.632
669.739,833.421
667.759,830.105
665.778,816.263
663.797,839.316
661.815,826.895
659.834,822.579
657.851,835.105
655.868,834.211
653.884,834.842
651.9,846
649.916,846.947
647.931,832.789
645.946,842.789
643.959,853.158
641.973,851.316
639.986,858.421
637.999,841.053
636.011,846.263
634.023,837.526
632.034,831.316
630.044,848.21
628.054,850.947
626.064,863.895
624.073,860.263
622.082,847.632
620.09,864.263
618.098,851.211
616.105,851.842
614.112,851.053
612.118,849.579
610.124,843.368
608.129,832.421
606.134,840.842
604.138,840.842
602.142,830.158
600.145,823.842
598.148,816.737
596.151,821.632
594.152,830.263
592.154,816.947
590.154,824.211
588.155,837.053
586.154,830.158
584.154,820.895
582.153,847.842
580.152,830.684
578.15,831.105
576.147,826.579
574.144,814.789
572.141,847.474
570.136,843.421
568.132,828.526
566.127,831.789
564.121,859.474
562.116,824.368
560.109,834.737
558.102,846.579
556.094,830.474
554.086,848.21
552.078,868.579
550.069,853.684
548.06,846.158
546.049,869.737
544.039,878.158
542.028,893.842
540.017,885.684
538.005,888.105
535.993,921.053
533.98,942.474
531.966,971.368
529.952,1055.37
527.938,1240.21
525.923,1576.74
523.907,2273.21
521.892,3348.42
519.876,4197.42
517.858,3803.74
515.841,2601.63
513.823,1699.11
511.805,1280.79
509.786,1064.74
507.767,975.737
505.747,941.684
503.727,905.895
501.706,887.105
499.684,889.526
497.663,867.947
495.64,872.842
493.618,854.368
491.594,857.579
489.571,848.737
487.547,843.737
485.522,855.474
483.497,833.842
481.471,839.053
479.445,823.474
477.418,823.684
475.391,842.158
473.362,830.579
471.334,823.316
469.306,851.895
467.276,817.158
465.247,826.053
463.216,820.105
461.186,837.789
459.154,843.158
457.122,838.895
455.091,818.263
453.058,848.579
451.025,844.263
448.991,837.947
446.957,841.158
444.922,843.579
442.887,828.263
440.851,835.158
438.814,844.474
436.778,857.895
434.741,850
432.703,863.737
430.665,853.211
428.627,856.526
426.587,858.842
424.547,840.684
422.507,858.632
420.466,847.684
418.425,839.158
416.384,854.105
414.341,846.737
412.298,841.421
410.256,858.737
408.211,851.895
406.167,843.316
404.122,856.421
402.078,868
400.031,850.263
397.986,850.684
395.939,861.579
393.892,845.053
391.844,843.526
389.796,855.421
387.747,852.632
385.698,861.421
383.648,839.105
381.597,847.632
379.547,849.368
377.495,847.158
375.444,857.053
373.392,851.316
371.339,851.316
369.286,846.947
367.232,838.263
365.178,834
363.123,830.421
361.068,848.316
359.012,847.737
356.956,846.474
354.898,855.263
352.841,853.211
350.783,845.263
348.726,843.263
346.666,841.263
344.607,842.368
342.548,855.947
340.487,857.158
338.426,849.105
336.365,880
334.303,846.684
332.241,864.947
330.178,854.263
328.115,880.105
326.05,872
323.986,874.895
321.922,897.316
319.856,871.105
317.79,881.105
315.724,883.263
313.657,912.263
311.59,911.421
309.522,929.158
307.454,919.263
305.385,945.579
303.315,951.579
301.245,951.684
299.175,924.158
297.104,903.211
295.032,911.421
292.96,861.789
290.888,857.263
288.815,869.895
286.741,856.053
284.668,847.579
282.593,820.421
280.518,841.526
278.443,852.579
276.367,843.842
274.29,831.737
272.213,841.842
270.135,853.263
268.058,854.632
265.979,832.579
263.9,813.158
261.82,844.474
259.74,848.368
257.66,832.842
255.578,831.368
253.497,839.263
251.415,827.895
249.331,809.79
247.248,832.158
245.165,835.737
243.081,830.211
240.997,822.842
238.911,831.789
236.826,841.368
234.739,829.947
232.653,813
230.565,837.21
228.477,807.632
226.389,808.211
224.3,811.842
222.211,821.895
220.121,793.263
218.031,762.684
215.94,787.737
213.848,790.947
211.757,785.526
209.664,778.211
207.572,781.842
205.479,801.105
203.384,790.79
201.29,776.211
199.195,767.316
197.1,766.579
195.003,768.684
192.907,776.105
190.81,778.421
188.712,797.947
186.615,784.579
184.516,804.895
182.417,803.789
180.317,782.105
178.217,805.684
176.117,833.105
174.016,830.474
171.914,813.158
169.812,801.053
167.71,836.579
165.606,836.263
163.503,821.579
161.398,841.842
159.293,866.474
157.188,844.579
155.083,845.316
152.976,845.368
150.87,865.526
148.763,856.368
146.655,849.842
144.546,859.947
142.438,869.474
140.328,844.158
138.218,854.632
136.108,890.684
133.997,891.895
131.886,909.632
129.773,890.211
127.661,940.895
125.548,924.947
123.435,954.789
121.321,951.895
119.207,991.053
117.091,962.158
114.975,991.632
112.86,1018.05
110.743,1031.63
108.626,1031.47
106.508,1020.53
104.39,1058.79
102.272,1069
100.152,1088.89
98.0327,1128.53
95.9117,1138.58
93.791,1145.89
91.6705,1184.16
89.5484,1175.63
87.4255,1119.37
85.3029,1001.74
