RGO_X,RGO_Y
3794.796488,83.751488 
3796.233366,83.714096 
3797.670245,84.010793 
3799.107124,83.837230 
3800.544002,83.430397 
3801.980881,83.964641 
3803.417760,84.674395 
3804.854638,83.928286 
3806.291517,83.569361 
3807.728395,84.358731 
3809.165274,84.529993 
3810.602153,84.083575 
3812.039031,84.136524 
3813.475910,84.081966 
3814.912789,83.707552 
3816.349667,84.055322 
3817.786546,84.567849 
3819.223425,83.804799 
3820.660303,83.403952 
3822.097182,84.574454 
3823.534060,84.611725 
3824.970939,83.833361 
3826.407818,83.805674 
3827.844696,84.137582 
3829.281575,83.973519 
3830.718454,83.823665 
3832.155332,84.077223 
3833.592211,84.193974 
3835.029090,83.845461 
3836.465968,83.647355 
3837.902847,83.835710 
3839.339726,83.924090 
3840.776604,83.976338 
3842.213483,83.991365 
3843.650361,83.959515 
3845.087240,84.174663 
3846.524119,84.183969 
3847.960997,83.849994 
3849.397876,83.592222 
3850.834755,83.304658 
3852.271633,82.992801 
3853.708512,84.010091 
3855.145391,85.400633 
3856.582269,84.614443 
3858.019148,84.176799 
3859.456026,84.019317 
3860.892905,83.778074 
3862.329784,83.646369 
3863.766662,83.502792 
3865.203541,83.762462 
3866.640420,84.268258 
3868.077298,83.750430 
3869.514177,83.376492 
3870.951056,84.361139 
3872.387934,84.223340 
3873.824813,83.613346 
3875.261692,84.180522 
3876.698570,84.391636 
3878.135449,83.794109 
3879.572327,83.472171 
3881.009206,83.765803 
3882.446085,84.056618 
3883.882963,83.657429 
3885.319842,83.490289 
3886.756721,84.398242 
3888.193599,84.312712 
3889.630478,83.539079 
3891.067357,83.578559 
3892.504235,84.068075 
3893.941114,84.006939 
3895.377992,83.929228 
3896.814871,83.776360 
3898.251750,83.553759 
3899.688628,83.614976 
3901.125507,83.733692 
3902.562386,83.671710 
3903.999264,83.782786 
3905.436143,84.156482 
3906.873022,84.272542 
3908.309900,84.134875 
3909.746779,84.039946 
3911.183658,83.988223 
3912.620536,83.962030 
3914.057415,83.922718 
3915.494293,83.765436 
3916.931172,83.832823 
3918.368051,84.021547 
3919.804929,83.971084 
3921.241808,84.030362 
3922.678687,83.980877 
3924.115565,83.718893 
3925.552444,83.836571 
3926.989323,83.993988 
3928.426201,83.828104 
3929.863080,83.780969 
3931.299958,83.746567 
3932.736837,83.768569 
3934.173716,84.048664 
3935.610594,84.096241 
3937.047473,83.994390 
3938.484352,84.013221 
3939.921230,83.966336 
3941.358109,83.827461 
3942.794988,83.778142 
3944.231866,83.936143 
3945.668745,83.989452 
3947.105624,83.790927 
3948.542502,83.751340 
3949.979381,83.912506 
3951.416259,83.957839 
3952.853138,84.009484 
3954.290017,84.034466 
3955.726895,84.004829 
3957.163774,84.006096 
3958.600653,84.003636 
3960.037531,83.965899 
3961.474410,83.955887 
3962.911289,83.975829 
3964.348167,84.086187 
3965.785046,84.118848 
3967.221924,84.072485 
3968.658803,84.063461 
3970.095682,84.010481 
3971.532560,84.004540 
3972.969439,84.015955 
3974.406318,83.951956 
3975.843196,83.994585 
3977.280075,84.061116 
3978.716954,84.083054 
3980.153832,84.137471 
3981.590711,84.109514 
3983.027590,84.102538 
3984.464468,84.132773 
3985.901347,84.092462 
3987.338225,84.134179 
3988.775104,84.125914 
3990.211983,84.051611 
3991.648861,84.138458 
3993.085740,84.145892 
3994.522619,84.089684 
3995.959497,84.168185 
3997.396376,84.166670 
3998.833255,84.128245 
4000.270133,84.148727 
