PEG_X,PEG_Y
3791.922730,96.965338 
3793.359609,96.889422 
3794.796488,96.842870 
3796.233366,96.701165 
3797.670245,96.433509 
3799.107124,96.537202 
3800.544002,96.825306 
3801.980881,96.806160 
3803.417760,96.577311 
3804.854638,96.601475 
3806.291517,96.885672 
3807.728395,97.132163 
3809.165274,96.834131 
3810.602153,96.628538 
3812.039031,96.601758 
3813.475910,96.537880 
3814.912789,96.565874 
3816.349667,96.562741 
3817.786546,96.361526 
3819.223425,96.436038 
3820.660303,96.953707 
3822.097182,97.304925 
3823.534060,96.765999 
3824.970939,96.505224 
3826.407818,96.573296 
3827.844696,96.476258 
3829.281575,96.322343 
3830.718454,96.411353 
3832.155332,96.406306 
3833.592211,96.245100 
3835.029090,96.433310 
3836.465968,96.819546 
3837.902847,96.789069 
3839.339726,96.421994 
3840.776604,96.421623 
3842.213483,96.601666 
3843.650361,96.612507 
3845.087240,96.494147 
3846.524119,96.385055 
3847.960997,96.290687 
3849.397876,96.214233 
3850.834755,96.181854 
3852.271633,96.353712 
3853.708512,96.668447 
3855.145391,96.615640 
3856.582269,96.470396 
3858.019148,96.413286 
3859.456026,96.331703 
3860.892905,96.339568 
3862.329784,96.374256 
3863.766662,96.280915 
3865.203541,96.131534 
3866.640420,96.135222 
3868.077298,96.281312 
3869.514177,96.381546 
3870.951056,96.172067 
3872.387934,96.190535 
3873.824813,96.432403 
3875.261692,96.493022 
3876.698570,96.342651 
3878.135449,96.331852 
3879.572327,96.357337 
3881.009206,96.206090 
3882.446085,96.052412 
3883.882963,96.122833 
3885.319842,96.332602 
3886.756721,96.347648 
3888.193599,96.221895 
3889.630478,96.321545 
3891.067357,96.457810 
3892.504235,96.340870 
3893.941114,96.296128 
3895.377992,96.366176 
3896.814871,96.361814 
3898.251750,96.291562 
3899.688628,96.229444 
3901.125507,96.188949 
3902.562386,96.129384 
3903.999264,96.126375 
3905.436143,96.217664 
3906.873022,96.313962 
3908.309900,96.333074 
3909.746779,96.292342 
3911.183658,96.245405 
3912.620536,96.271318 
3914.057415,96.324902 
3915.494293,96.347344 
3916.931172,96.319343 
3918.368051,96.279053 
3919.804929,96.319008 
3921.241808,96.324100 
3922.678687,96.297574 
3924.115565,96.333372 
3925.552444,96.363636 
3926.989323,96.305165 
3928.426201,96.254939 
3929.863080,96.221266 
3931.299958,96.211958 
3932.736837,96.217071 
3934.173716,96.208581 
3935.610594,96.218134 
3937.047473,96.247639 
3938.484352,96.326500 
3939.921230,96.424348 
3941.358109,96.442882 
3942.794988,96.371944 
3944.231866,96.335332 
3945.668745,96.319032 
3947.105624,96.295980 
3948.542502,96.261221 
3949.979381,96.168088 
3951.416259,96.130864 
3952.853138,96.194650 
3954.290017,96.251263 
3955.726895,96.312181 
3957.163774,96.348916 
3958.600653,96.368855 
3960.037531,96.312441 
3961.474410,96.249392 
3962.911289,96.226295 
3964.348167,96.290161 
3965.785046,96.354381 
3967.221924,96.354899 
3968.658803,96.324112 
3970.095682,96.287609 
3971.532560,96.301227 
3972.969439,96.355953 
3974.406318,96.338461 
3975.843196,96.272330 
3977.280075,96.265379 
3978.716954,96.294706 
3980.153832,96.298408 
3981.590711,96.295863 
3983.027590,96.341459 
3984.464468,96.393092 
3985.901347,96.381666 
3987.338225,96.370537 
3988.775104,96.389289 
3990.211983,96.365858 
3991.648861,96.326040 
3993.085740,96.317354 
3994.522619,96.308762 
3995.959497,96.306507 
3997.396376,96.318339 
3998.833255,96.334398 
4000.270133,96.366101 
