GO_X,GO_Y
3791.922730,99.352838 
3793.359609,99.335009 
3794.796488,99.388863 
3796.233366,99.538616 
3797.670245,99.453862 
3799.107124,99.197319 
3800.544002,99.164756 
3801.980881,99.474727 
3803.417760,99.446910 
3804.854638,99.108526 
3806.291517,98.902183 
3807.728395,98.917820 
3809.165274,99.024174 
3810.602153,99.119859 
3812.039031,99.156039 
3813.475910,99.100454 
3814.912789,99.205244 
3816.349667,99.579411 
3817.786546,99.484789 
3819.223425,99.151949 
3820.660303,99.074066 
3822.097182,99.327347 
3823.534060,99.191650 
3824.970939,99.019124 
3826.407818,99.015522 
3827.844696,99.020375 
3829.281575,98.986654 
3830.718454,99.101623 
3832.155332,99.306275 
3833.592211,99.358465 
3835.029090,99.325983 
3836.465968,99.342773 
3837.902847,99.320024 
3839.339726,99.100317 
3840.776604,98.950723 
3842.213483,98.980979 
3843.650361,98.992031 
3845.087240,99.011330 
3846.524119,99.082174 
3847.960997,99.141901 
3849.397876,99.164043 
3850.834755,99.191602 
3852.271633,99.481221 
3853.708512,100.097544 
3855.145391,99.458901 
3856.582269,98.993556 
3858.019148,98.962759 
3859.456026,98.996955 
3860.892905,99.034446 
3862.329784,99.082302 
3863.766662,99.187203 
3865.203541,99.289136 
3866.640420,99.143010 
3868.077298,99.136154 
3869.514177,99.390474 
3870.951056,99.323679 
3872.387934,99.035022 
3873.824813,99.073319 
3875.261692,99.096474 
3876.698570,99.027847 
3878.135449,99.081014 
3879.572327,99.256398 
3881.009206,99.385894 
3882.446085,99.149149 
3883.882963,98.962664 
3885.319842,99.085171 
3886.756721,99.268665 
3888.193599,99.125721 
3889.630478,99.031912 
3891.067357,99.047592 
3892.504235,99.072010 
3893.941114,99.096503 
3895.377992,99.156333 
3896.814871,99.173143 
3898.251750,99.186811 
3899.688628,99.261013 
3901.125507,99.229707 
3902.562386,99.056461 
3903.999264,98.897621 
3905.436143,98.870505 
3906.873022,98.926417 
3908.309900,98.910541 
3909.746779,98.905748 
3911.183658,99.043748 
3912.620536,99.116668 
3914.057415,99.168953 
3915.494293,99.152305 
3916.931172,99.169180 
3918.368051,99.147902 
3919.804929,99.111106 
3921.241808,99.091843 
3922.678687,99.056758 
3924.115565,99.016645 
3925.552444,99.031978 
3926.989323,99.056431 
3928.426201,99.031841 
3929.863080,99.006041 
3931.299958,98.984644 
3932.736837,98.970933 
3934.173716,98.972529 
3935.610594,98.934247 
3937.047473,98.934138 
3938.484352,98.964756 
3939.921230,98.979142 
3941.358109,98.977942 
3942.794988,98.991686 
3944.231866,98.979944 
3945.668745,98.968080 
3947.105624,98.949810 
3948.542502,98.935644 
3949.979381,98.950354 
3951.416259,98.969163 
3952.853138,98.957889 
3954.290017,98.937572 
3955.726895,98.920965 
3957.163774,98.956846 
3958.600653,98.990940 
3960.037531,98.975507 
3961.474410,98.937054 
3962.911289,98.933925 
3964.348167,98.994488 
3965.785046,98.998879 
3967.221924,98.966409 
3968.658803,99.007986 
3970.095682,98.988714 
3971.532560,98.912524 
3972.969439,98.928788 
3974.406318,98.934526 
3975.843196,98.927948 
3977.280075,98.977413 
3978.716954,98.971026 
3980.153832,98.934856 
3981.590711,98.932854 
3983.027590,98.937749 
3984.464468,98.968076 
3985.901347,98.969668 
3987.338225,98.922038 
3988.775104,98.909100 
3990.211983,98.922735 
3991.648861,98.928210 
3993.085740,98.918666 
3994.522619,98.899890 
3995.959497,98.904997 
3997.396376,98.931319 
3998.833255,98.969077 
4000.270133,98.978921 
